time(us), stanley, env, control
103143385814, 19.562500, 24.125000, 23.312500
103146265814, 19.562500, 24.125000, 23.312500
103149145814, 19.562500, 24.125000, 23.312500
103152025814, 19.562500, 24.062500, 23.312500
103154905814, 19.562500, 24.062500, 23.312500
103157785814, 19.562500, 24.125000, 23.312500
103160665814, 19.562500, 24.062500, 23.312500
103163545814, 19.562500, 24.125000, 23.312500
103166425814, 19.562500, 24.125000, 23.312500
103169305814, 19.562500, 24.062500, 23.312500
103172185814, 19.562500, 24.062500, 23.312500
103175065814, 19.562500, 24.062500, 23.312500
103177945814, 19.562500, 24.062500, 23.312500
103180825814, 19.562500, 24.125000, 23.312500
103183705814, 19.562500, 24.125000, 23.312500
103186585814, 19.562500, 24.062500, 23.312500
103189465814, 19.562500, 24.125000, 23.312500
103192345814, 19.562500, 24.062500, 23.312500
103195225814, 19.562500, 24.125000, 23.312500
103198105814, 19.562500, 24.062500, 23.312500
103200985814, 19.562500, 24.125000, 23.312500
103203865814, 19.562500, 24.062500, 23.312500
103206745814, 19.562500, 24.062500, 23.312500
103209625814, 19.562500, 24.062500, 23.312500
103212505814, 19.562500, 24.125000, 23.312500
103215385814, 19.625000, 24.062500, 23.312500
103218265814, 19.562500, 24.062500, 23.312500
103221145814, 19.562500, 24.125000, 23.312500
103224025814, 19.562500, 24.125000, 23.312500
103226905814, 19.562500, 24.062500, 23.312500
103229785814, 19.562500, 24.125000, 23.312500
103232665814, 19.562500, 24.062500, 23.312500
103235545814, 19.562500, 24.062500, 23.312500
103238425814, 19.562500, 24.062500, 23.312500
103241305814, 19.625000, 24.062500, 23.312500
103244185814, 19.562500, 24.125000, 23.312500
103247065814, 19.562500, 24.062500, 23.312500
103249945814, 19.562500, 24.062500, 23.312500
103252825814, 19.625000, 24.125000, 23.312500
103255705814, 19.625000, 24.125000, 23.312500
103258585814, 19.562500, 24.062500, 23.312500
103261465814, 19.625000, 24.125000, 23.312500
103264345814, 19.562500, 24.062500, 23.312500
103267225814, 19.562500, 24.062500, 23.312500
103270105814, 19.562500, 24.062500, 23.312500
103272985814, 19.562500, 24.062500, 23.312500
103275865814, 19.562500, 24.062500, 23.312500
103278745814, 19.562500, 24.062500, 23.312500
103281625814, 19.625000, 24.125000, 23.312500
103284505814, 19.562500, 24.062500, 23.312500
103287385814, 19.562500, 24.125000, 23.312500
103290265814, 19.625000, 24.125000, 23.312500
103293145814, 19.562500, 24.125000, 23.312500
103296025814, 19.562500, 24.062500, 23.312500
103298905814, 19.562500, 24.125000, 23.312500
103301785814, 19.625000, 24.062500, 23.312500
103304665814, 19.562500, 24.125000, 23.312500
103307545814, 19.562500, 24.125000, 23.312500
103310425814, 19.625000, 24.062500, 23.312500
103313305814, 19.562500, 24.062500, 23.312500
103316185814, 19.625000, 24.125000, 23.312500
103319065814, 19.562500, 24.062500, 23.312500
103321945814, 19.625000, 24.125000, 23.312500
103324825814, 19.625000, 24.062500, 23.312500
103327705814, 19.562500, 24.062500, 23.312500
103330585814, 19.562500, 24.125000, 23.312500
103333465814, 19.562500, 24.062500, 23.312500
103336345814, 19.562500, 24.062500, 23.312500
103339225814, 19.562500, 24.062500, 23.312500
103342105814, 19.625000, 24.125000, 23.312500
103344985814, 19.625000, 24.125000, 23.312500
103347865814, 19.625000, 24.062500, 23.312500
103350745814, 19.562500, 24.062500, 23.312500
103353625814, 19.562500, 24.062500, 23.312500
103356505814, 19.562500, 24.125000, 23.312500
103359385814, 19.562500, 24.062500, 23.312500
103362265814, 19.625000, 24.062500, 23.312500
103365145814, 19.625000, 24.062500, 23.312500
103368025814, 19.625000, 24.062500, 23.312500
103370905814, 19.625000, 24.062500, 23.312500
103373785814, 19.625000, 24.062500, 23.312500
103376665814, 19.625000, 24.062500, 23.312500
103379545814, 19.625000, 24.125000, 23.312500
103382425814, 19.625000, 24.062500, 23.312500
103385305814, 19.562500, 24.125000, 23.312500
103388185814, 19.625000, 24.125000, 23.312500
103391065814, 19.625000, 24.062500, 23.312500
103393945814, 19.562500, 24.062500, 23.312500
103396825814, 19.562500, 24.062500, 23.312500
103399705814, 19.562500, 24.062500, 23.312500
103402585814, 19.625000, 24.125000, 23.312500
103405465814, 19.625000, 24.125000, 23.312500
103408345814, 19.562500, 24.062500, 23.312500
103411225814, 19.625000, 24.062500, 23.312500
103414105814, 19.625000, 24.062500, 23.312500
103416985814, 19.625000, 24.062500, 23.312500
103419865814, 19.562500, 24.062500, 23.312500
103422745814, 19.562500, 24.062500, 23.312500
103425625814, 19.625000, 24.062500, 23.312500
103428505814, 19.625000, 24.062500, 23.312500
103431385814, 19.625000, 24.062500, 23.312500
103434265814, 19.625000, 24.062500, 23.312500
103437145814, 19.562500, 24.062500, 23.312500
103440025814, 19.625000, 24.062500, 23.312500
103442905814, 19.625000, 24.062500, 23.312500
103445785814, 19.625000, 24.062500, 23.312500
103448665814, 19.625000, 24.062500, 23.312500
103451545814, 19.625000, 24.062500, 23.312500
103454425814, 19.625000, 24.062500, 23.312500
103457305814, 19.625000, 24.062500, 23.312500
103460185814, 19.625000, 24.062500, 23.312500
103463065814, 19.625000, 24.062500, 23.312500
103465945814, 19.562500, 24.062500, 23.312500
103468825814, 19.625000, 24.062500, 23.312500
103471705814, 19.562500, 24.062500, 23.312500
103474585814, 19.625000, 24.062500, 23.312500
103477465814, 19.625000, 24.062500, 23.312500
103480345814, 19.625000, 24.062500, 23.312500
103483225814, 19.625000, 24.062500, 23.312500
103486105814, 19.625000, 24.062500, 23.312500
103488985814, 19.625000, 24.062500, 23.312500
103491865814, 19.625000, 24.062500, 23.312500
103494745814, 19.625000, 24.062500, 23.312500
103497625814, 19.625000, 24.125000, 23.312500
103500505814, 19.625000, 24.062500, 23.312500
103503385814, 19.625000, 24.062500, 23.312500
103506265814, 19.625000, 24.062500, 23.312500
103509145814, 19.625000, 24.062500, 23.312500
103512025814, 19.625000, 24.062500, 23.312500
103514905814, 19.625000, 24.062500, 23.312500
103517785814, 19.625000, 24.062500, 23.312500
103520665814, 19.625000, 24.062500, 23.312500
103523545814, 19.625000, 24.062500, 23.312500
103526425814, 19.625000, 24.062500, 23.312500
103529305814, 19.625000, 24.062500, 23.312500
103532185814, 19.625000, 24.062500, 23.312500
103535065814, 19.625000, 24.062500, 23.312500
103537945814, 19.625000, 24.062500, 23.312500
103540825814, 19.625000, 24.062500, 23.312500
103543705814, 19.625000, 24.062500, 23.312500
103546585814, 19.625000, 24.062500, 23.312500
103549465814, 19.625000, 24.062500, 23.312500
103552345814, 19.625000, 24.062500, 23.312500
103555225814, 19.625000, 24.062500, 23.312500
103558105814, 19.625000, 24.062500, 23.312500
103560985814, 19.625000, 24.062500, 23.312500
103563865814, 19.625000, 24.062500, 23.312500
103566745814, 19.625000, 24.062500, 23.312500
103569625814, 19.625000, 24.062500, 23.312500
103572505814, 19.625000, 24.062500, 23.312500
103575385814, 19.625000, 24.062500, 23.312500
103578265814, 19.625000, 24.062500, 23.312500
103581145814, 19.625000, 24.062500, 23.312500
103584025814, 19.625000, 24.062500, 23.312500
103586905814, 19.625000, 24.062500, 23.312500
103589785814, 19.625000, 24.062500, 23.312500
103592665814, 19.625000, 24.062500, 23.312500
103595545814, 19.625000, 24.062500, 23.312500
103598425814, 19.625000, 24.062500, 23.312500
103601305814, 19.625000, 24.062500, 23.312500
103604185814, 19.625000, 24.062500, 23.312500
103607065814, 19.625000, 24.062500, 23.312500
103609945814, 19.625000, 24.062500, 23.312500
103612825814, 19.625000, 24.062500, 23.312500
103615705814, 19.625000, 24.062500, 23.312500
103618585814, 19.625000, 24.062500, 23.312500
103621465814, 19.625000, 24.062500, 23.312500
103624345814, 19.625000, 24.062500, 23.312500
103627225814, 19.625000, 24.062500, 23.312500
103630105814, 19.625000, 24.062500, 23.312500
103632985814, 19.625000, 24.062500, 23.312500
103635865814, 19.625000, 24.062500, 23.312500
103638745814, 19.625000, 24.062500, 23.312500
103641625814, 19.625000, 24.062500, 23.312500
103644505814, 19.625000, 24.062500, 23.312500
103647385814, 19.625000, 24.062500, 23.312500
103650265814, 19.625000, 24.062500, 23.312500
103653145814, 19.625000, 24.062500, 23.312500
103656025814, 19.625000, 24.062500, 23.312500
103658905814, 19.625000, 24.062500, 23.312500
103661785814, 19.625000, 24.062500, 23.312500
103664665814, 19.625000, 24.062500, 23.312500
103667545814, 19.625000, 24.062500, 23.312500
103670425814, 19.625000, 24.062500, 23.312500
103673305814, 19.625000, 24.062500, 23.312500
103676185814, 19.625000, 24.062500, 23.312500
103679065814, 19.625000, 24.125000, 23.312500
103681945814, 19.625000, 24.062500, 23.312500
103684825814, 19.625000, 24.062500, 23.312500
103687705814, 19.625000, 24.062500, 23.312500
103690585814, 19.625000, 24.062500, 23.312500
103693465814, 19.625000, 24.062500, 23.312500
103696345814, 19.625000, 24.062500, 23.312500
103699225814, 19.625000, 24.062500, 23.312500
103702105814, 19.625000, 24.062500, 23.312500
103704985814, 19.625000, 24.062500, 23.312500
103707865814, 19.625000, 24.062500, 23.312500
103710745814, 19.625000, 24.062500, 23.312500
103713625814, 19.625000, 24.062500, 23.312500
103716505814, 19.625000, 24.062500, 23.312500
103719385814, 19.625000, 24.062500, 23.312500
103722265814, 19.625000, 24.062500, 23.312500
103725145814, 19.687500, 24.062500, 23.312500
103728025814, 19.625000, 24.062500, 23.312500
103730905814, 19.625000, 24.062500, 23.312500
103733785814, 19.625000, 24.062500, 23.312500
103736665814, 19.625000, 24.062500, 23.312500
103739545814, 19.625000, 24.062500, 23.312500
103742425814, 19.625000, 24.062500, 23.312500
103745305814, 19.625000, 24.062500, 23.312500
103748185814, 19.625000, 24.062500, 23.312500
103751065814, 19.625000, 24.062500, 23.312500
103753945814, 19.625000, 24.062500, 23.312500
103756825814, 19.625000, 24.062500, 23.312500
103759705814, 19.625000, 24.062500, 23.312500
103762585814, 19.625000, 24.062500, 23.312500
103765465814, 19.625000, 24.062500, 23.312500
103768345814, 19.625000, 24.062500, 23.312500
103771225814, 19.625000, 24.062500, 23.312500
103774105814, 19.625000, 24.062500, 23.312500
103776985814, 19.625000, 24.062500, 23.312500
103779865814, 19.625000, 24.062500, 23.312500
103782745814, 19.687500, 24.062500, 23.312500
103785625814, 19.625000, 24.062500, 23.312500
103788505814, 19.625000, 24.062500, 23.312500
103791385814, 19.625000, 24.062500, 23.312500
103794265814, 19.625000, 24.062500, 23.312500
103797145814, 19.625000, 24.062500, 23.312500
103800025814, 19.625000, 24.062500, 23.312500
103802905814, 19.625000, 24.062500, 23.312500
103805785814, 19.625000, 24.062500, 23.312500
103808665814, 19.625000, 24.062500, 23.312500
103811545814, 19.625000, 24.062500, 23.312500
103814425814, 19.625000, 24.062500, 23.312500
103817305814, 19.625000, 24.062500, 23.312500
103820185814, 19.687500, 24.062500, 23.312500
103823065814, 19.687500, 24.062500, 23.312500
103825945814, 19.625000, 24.062500, 23.312500
103828825814, 19.625000, 24.062500, 23.312500
103831705814, 19.687500, 24.062500, 23.312500
103834585814, 19.625000, 24.062500, 23.312500
103837465814, 19.625000, 24.062500, 23.312500
103840345814, 19.687500, 24.062500, 23.312500
103843225814, 19.625000, 24.062500, 23.312500
103846105814, 19.687500, 24.062500, 23.312500
103848985814, 19.625000, 24.062500, 23.312500
103851865814, 19.687500, 24.062500, 23.312500
103854745814, 19.625000, 24.062500, 23.312500
103857625814, 19.687500, 24.062500, 23.312500
103860505814, 19.625000, 24.062500, 23.312500
103863385814, 19.687500, 24.062500, 23.312500
103866265814, 19.625000, 24.062500, 23.312500
103869145814, 19.625000, 24.062500, 23.312500
103872025814, 19.625000, 24.062500, 23.312500
103874905814, 19.687500, 24.062500, 23.312500
103877785814, 19.625000, 24.062500, 23.312500
103880665814, 19.687500, 24.062500, 23.312500
103883545814, 19.625000, 24.062500, 23.312500
103886425814, 19.625000, 24.062500, 23.312500
103889305814, 19.625000, 24.062500, 23.312500
103892185814, 19.687500, 24.062500, 23.312500
103895065814, 19.687500, 24.062500, 23.312500
103897945814, 19.687500, 24.062500, 23.312500
103900825814, 19.687500, 24.062500, 23.312500
103903705814, 19.687500, 24.062500, 23.312500
103906585814, 19.687500, 24.062500, 23.312500
103909465814, 19.687500, 24.062500, 23.312500
103912345814, 19.687500, 24.062500, 23.312500
103915225814, 19.687500, 24.062500, 23.312500
103918105814, 19.687500, 24.062500, 23.312500
103920985814, 19.625000, 24.062500, 23.312500
103923865814, 19.625000, 24.062500, 23.312500
103926745814, 19.625000, 24.062500, 23.312500
103929625814, 19.687500, 24.062500, 23.312500
103932505814, 19.687500, 24.062500, 23.312500
103935385814, 19.687500, 24.062500, 23.312500
103938265814, 19.687500, 24.062500, 23.312500
103941145814, 19.625000, 24.062500, 23.312500
103944025814, 19.687500, 24.062500, 23.312500
103946905814, 19.687500, 24.062500, 23.312500
103949785814, 19.625000, 24.062500, 23.250000
103952665814, 19.687500, 24.062500, 23.312500
103955545814, 19.687500, 24.062500, 23.312500
103958425814, 19.687500, 24.062500, 23.312500
103961305814, 19.625000, 24.062500, 23.312500
103964185814, 19.625000, 24.062500, 23.312500
103967065814, 19.687500, 24.062500, 23.312500
103969945814, 19.625000, 24.062500, 23.312500
103972825814, 19.687500, 24.062500, 23.312500
103975705814, 19.687500, 24.062500, 23.312500
103978585814, 19.625000, 24.062500, 23.312500
103981465814, 19.687500, 24.062500, 23.312500
103984345814, 19.687500, 24.062500, 23.312500
103987225814, 19.687500, 24.062500, 23.312500
103990105814, 19.687500, 24.062500, 23.312500
103992985814, 19.687500, 24.062500, 23.312500
103995865814, 19.687500, 24.062500, 23.312500
103998745814, 19.687500, 24.062500, 23.312500
104001625814, 19.687500, 24.062500, 23.312500
104004505814, 19.687500, 24.062500, 23.312500
104007385814, 19.687500, 24.062500, 23.312500
104010265814, 19.687500, 24.062500, 23.312500
104013145814, 19.687500, 24.062500, 23.312500
104016025814, 19.687500, 24.062500, 23.312500
104018905814, 19.687500, 24.062500, 23.312500
104021785814, 19.687500, 24.062500, 23.312500
104024665814, 19.687500, 24.062500, 23.312500
104027545814, 19.687500, 24.062500, 23.312500
104030425814, 19.687500, 24.062500, 23.250000
104033305814, 19.687500, 24.062500, 23.312500
104036185814, 19.687500, 24.062500, 23.312500
104039065814, 19.687500, 24.062500, 23.312500
104041945814, 19.687500, 24.062500, 23.312500
104044825814, 19.687500, 24.062500, 23.312500
104047705814, 19.687500, 24.062500, 23.312500
104050585814, 19.687500, 24.062500, 23.312500
104053465814, 19.687500, 24.062500, 23.312500
104056345814, 19.687500, 24.062500, 23.250000
104059225814, 19.687500, 24.062500, 23.312500
104062105814, 19.687500, 24.062500, 23.312500
104064985814, 19.687500, 24.062500, 23.312500
104067865814, 19.687500, 24.062500, 23.312500
104070745814, 19.687500, 24.062500, 23.312500
104073625814, 19.687500, 24.062500, 23.312500
104076505814, 19.687500, 24.062500, 23.312500
104079385814, 19.687500, 24.062500, 23.312500
104082265814, 19.687500, 24.062500, 23.312500
104085145814, 19.687500, 24.062500, 23.312500
104088025814, 19.687500, 24.062500, 23.312500
104090905814, 19.687500, 24.062500, 23.250000
104093785814, 19.687500, 24.062500, 23.312500
104096665814, 19.687500, 24.062500, 23.312500
104099545814, 19.687500, 24.062500, 23.312500
104102425814, 19.687500, 24.062500, 23.312500
104105305814, 19.687500, 24.062500, 23.312500
104108185814, 19.687500, 24.062500, 23.312500
104111065814, 19.687500, 24.062500, 23.312500
104113945814, 19.687500, 24.062500, 23.312500
104116825814, 19.687500, 24.062500, 23.312500
104119705814, 19.687500, 24.062500, 23.312500
104122585814, 19.687500, 24.062500, 23.312500
104125465814, 19.687500, 24.062500, 23.312500
104128345814, 19.687500, 24.062500, 23.312500
104131225814, 19.687500, 24.062500, 23.250000
104134105814, 19.687500, 24.062500, 23.312500
104136985814, 19.687500, 24.062500, 23.312500
104139865814, 19.687500, 24.062500, 23.312500
104142745814, 19.687500, 24.062500, 23.312500
104145625814, 19.687500, 24.062500, 23.312500
104148505814, 19.687500, 24.062500, 23.312500
104151385814, 19.687500, 24.062500, 23.312500
104154265814, 19.687500, 24.062500, 23.312500
104157145814, 19.687500, 24.062500, 23.312500
104160025814, 19.687500, 24.062500, 23.312500
104162905814, 19.687500, 24.062500, 23.250000
104165785814, 19.687500, 24.062500, 23.312500
104168665814, 19.687500, 24.062500, 23.312500
104171545814, 19.687500, 24.062500, 23.250000
104174425814, 19.687500, 24.062500, 23.312500
104177305814, 19.687500, 24.062500, 23.312500
104180185814, 19.687500, 24.062500, 23.312500
104183065814, 19.687500, 24.062500, 23.312500
104185945814, 19.687500, 24.062500, 23.312500
104188825814, 19.687500, 24.062500, 23.312500
104191705814, 19.687500, 24.062500, 23.312500
104194585814, 19.687500, 24.062500, 23.312500
104197465814, 19.687500, 24.062500, 23.312500
104200345814, 19.687500, 24.062500, 23.312500
104203225814, 19.687500, 24.062500, 23.250000
104206105814, 19.687500, 24.062500, 23.312500
104208985814, 19.687500, 24.062500, 23.312500
